epoch,generator_type,ValidationStep_FakeData_KLDivergence,ValidationStep_FakeData_LogLikelihood,ValidationStep_FakeData_IsPositive,ValidationStep_FakeData_WassersteinDistance,ValidationStep_FakeData_MMDDistance,train_g_loss_epoch,d_loss,g_loss
227,quantum_samples,,,,,,,,
227,classical_normal,7.339252662658692,-4.846619081497193,0.016711110901087522,,,,,
227,quantum_shadows,,,,,,,,
227,classical_uniform,8.641443472642164,-5.800820937523475,-0.06902564080575338,,,,,
228,quantum_samples,,,,,,,,
228,classical_normal,7.416722583770752,-4.7867801507314045,0.013422222171599666,,,,,
228,quantum_shadows,,,,,,,,
228,classical_uniform,8.675609992100643,-5.910746501042293,-0.07261538421973968,,,,,
229,quantum_samples,,,,,,,,
229,classical_normal,7.15039275487264,-4.345112768809001,-0.001777777758737405,,,,,
229,quantum_shadows,,,,,,,,
229,classical_uniform,8.010365999661959,-5.023014325361985,0.08543589695070225,,,,,
230,quantum_samples,,,,,,,,
230,classical_normal,7.45417153040568,-4.983637523651123,0.02311111243907362,,,,,
230,quantum_shadows,,,,,,,,
230,classical_uniform,7.878943149860088,-4.842200829432561,0.08235897369778308,,,,,
231,quantum_samples,,,,,,,,
231,classical_normal,7.16116730372111,-4.373896265029908,-0.0006222225570430376,,,,,
231,quantum_shadows,,,,,,,,
231,classical_uniform,9.070663928985596,-6.152449937967154,0.08410256499281296,,,,,
232,quantum_samples,,,,,,,,
232,classical_normal,7.309642759958903,-4.467092116673787,0.02862222332817813,,,,,
232,quantum_shadows,,,,,,,,
232,classical_uniform,9.425137409797081,-6.392723725392268,0.09938461655894151,,,,,
233,quantum_samples,,,,,,,,
233,classical_normal,7.1694079081217446,-4.308004315694173,-0.00399999941388766,,,,,
233,quantum_shadows,,,,,,,,
233,classical_uniform,8.080854379213774,-5.033514041167039,0.09548718124054946,,,,,
234,quantum_samples,,,,,,,,
234,classical_normal,7.234538968404134,-4.381286875406901,-0.004355555213987827,,,,,
234,quantum_shadows,,,,,,,,
234,classical_uniform,7.784466688449566,-4.7794569088862495,0.07548718097118232,,,,,
235,quantum_samples,,,,,,,,
235,classical_normal,7.313601112365722,-4.463243373235067,0.02177777818093697,,,,,
235,quantum_shadows,,,,,,,,
235,classical_uniform,7.291316766005296,-4.412432047036978,0.08399999996002477,,,,,
236,quantum_samples,,,,,,,,
236,classical_normal,7.159556293487549,-4.348419189453125,0.03644444414724906,,,,,
236,quantum_shadows,,,,,,,,
236,classical_uniform,7.552878636580247,-4.591144726826594,0.09302564248299369,,,,,
237,quantum_samples,,,,,,,,
237,classical_normal,7.336192830403646,-4.575104999542236,-0.0367999995748202,,,,,
237,quantum_shadows,,,,,,,,
237,classical_uniform,8.031155586242676,-4.98636242059561,0.08369230715414652,,,,,
238,quantum_samples,,,,,,,,
238,classical_normal,7.46833381652832,-4.590179904301961,0.035822221140066786,,,,,
238,quantum_shadows,,,,,,,,
238,classical_uniform,8.613801405980038,-5.596841041858379,0.08441025710019928,,,,,
239,quantum_samples,,,,,,,,
239,classical_normal,7.477867825826009,-4.5840714772542315,-0.0056000010420878725,,,,,
239,quantum_shadows,,,,,,,,
239,classical_uniform,8.319035566770113,-5.379417547812829,0.10317948742363697,,,,,
240,quantum_samples,,,,,,,,
240,classical_normal,7.3472423871358234,-4.508719746271769,-0.021333333467029862,,,,,
240,quantum_shadows,,,,,,,,
240,classical_uniform,8.270833877416758,-5.304213413825402,-0.059692308545494684,,,,,
241,quantum_samples,,,,,,,,
241,classical_normal,7.297009531656901,-4.495864979426066,-0.010933333029970526,,,,,
241,quantum_shadows,,,,,,,,
241,classical_uniform,8.284248131972094,-5.307524644411528,-0.0771282063707566,,,,,
242,quantum_samples,,,,,,,,
242,classical_normal,7.3481774965922035,-4.592847792307536,-0.008177777783324321,,,,,
242,quantum_shadows,,,,,,,,
242,classical_uniform,9.590613805330717,-6.646320324677688,-0.050256409467412874,,,,,
243,quantum_samples,,,,,,,,
243,classical_normal,7.337627442677816,-4.579320939381917,-0.051022221148014066,,,,,
243,quantum_shadows,,,,,,,,
243,classical_uniform,8.723132170163668,-5.740952950257522,-0.05282051359804777,,,,,
244,quantum_samples,,,,,,,,
244,classical_normal,7.245243485768636,-4.518025239308675,0.01608889013942745,,,,,
244,quantum_shadows,,,,,,,,
244,classical_uniform,7.112036760036762,-4.153483500847449,-0.06492307662175825,,,,,
245,quantum_samples,,,,,,,,
245,classical_normal,7.298032442728679,-4.512770620981852,0.03013333442310492,,,,,
245,quantum_shadows,,,,,,,,
245,classical_uniform,6.971414144222553,-4.10404843550462,-0.06328205076547769,,,,,
246,quantum_samples,,,,,,,,
246,classical_normal,7.344039249420166,-4.489203103383383,0.010933334395910302,,,,,
246,quantum_shadows,,,,,,,,
246,classical_uniform,7.816836613875169,-4.8312249550452595,-0.06256410323728162,,,,,
247,quantum_samples,,,,,,,,
247,classical_normal,7.1213325500488285,-4.408549880981445,0.0436444432164232,,,,,
247,quantum_shadows,,,,,,,,
247,classical_uniform,8.191225528717041,-5.272652864456177,-0.0775384626422937,,,,,
248,quantum_samples,,,,,,,,
248,classical_normal,7.337389246622721,-4.760201819737753,0.0237333332395388,,,,,
248,quantum_shadows,,,,,,,,
248,classical_uniform,8.978141161111685,-6.075310120215783,-0.06553846096190122,,,,,
249,quantum_samples,,,,,,,,
249,classical_normal,7.171151987711588,-4.336478741963704,-0.0059555559574315945,,,,,
249,quantum_shadows,,,,,,,,
249,classical_uniform,8.95016934321477,-6.06617914713346,-0.07548717923987752,,,,,
250,quantum_samples,,,,,,,,
250,classical_normal,7.432814884185791,-4.895915110905965,0.0010666662206252416,,,,,
250,quantum_shadows,,,,,,,,
250,classical_uniform,8.083279793079083,-5.154363613862258,0.08328205132140563,,,,,
251,quantum_samples,,,,,,,,
251,classical_normal,7.195733420054117,-4.471944459279379,0.021688890172582524,,,,,
251,quantum_shadows,,,,,,,,
251,classical_uniform,7.2048576061542215,-4.212657268230732,0.08102564012201932,,,,,
252,quantum_samples,,,,,,,,
252,classical_normal,7.207588577270508,-4.415676418940226,0.03537777792662382,,,,,
252,quantum_shadows,,,,,,,,
252,classical_uniform,9.633532010591948,-6.560596631123469,0.09682051275068751,,,,,
253,quantum_samples,,,,,,,,
253,classical_normal,7.106395689646403,-4.380883852640788,-0.02097777764623364,,,,,
253,quantum_shadows,,,,,,,,
253,classical_uniform,11.658897950099064,-8.574506576244648,0.0908717976238292,,,,,
254,quantum_samples,,,,,,,,
254,classical_normal,7.221121660868326,-4.528877941767375,0.002933332199851672,,,,,
254,quantum_shadows,,,,,,,,
254,classical_uniform,9.27795879657452,-6.159570272152241,0.07917948848066422,,,,,
255,quantum_samples,,,,,,,,
255,classical_normal,7.138703441619873,-4.323922443389892,0.029600000257293382,,,,,
255,quantum_shadows,,,,,,,,
255,classical_uniform,9.074980479020338,-5.949392006947444,0.10502564054555617,,,,,
256,quantum_samples,,,,,,,,
256,classical_normal,7.364770730336507,-4.571036545435588,0.003288888062040011,,,,,
256,quantum_shadows,,,,,,,,
256,classical_uniform,8.549046553098238,-5.6425754473759575,-0.0024615393575424184,,,,,
257,quantum_samples,,,,,,,,
257,classical_normal,7.144399293263754,-4.248059876759847,0.0050666668762763345,,,,,
257,quantum_shadows,,,,,,,,
257,classical_uniform,8.17944884300232,-5.375827936025766,0.02348718049828536,,,,,
258,quantum_samples,,,,,,,,
258,classical_normal,7.189385732014974,-4.274748102823893,-0.019288888263205687,,,,,
258,quantum_shadows,,,,,,,,
258,classical_uniform,8.444298817561222,-5.707801708808312,-0.0005128215282009199,,,,,
259,quantum_samples,,,,,,,,
259,classical_normal,7.307970492045085,-4.454446013768514,-0.019022222763548296,,,,,
259,quantum_shadows,,,,,,,,
259,classical_uniform,8.479491050426777,-5.825693167172945,0.007076922732477005,,,,,
260,quantum_samples,,,,,,,,
260,classical_normal,7.296488412221273,-4.371003818511963,0.0027555556346972785,,,,,
260,quantum_shadows,,,,,,,,
260,classical_uniform,9.224874313061054,-6.536433476668138,-0.00892307605737677,,,,,
261,quantum_samples,,,,,,,,
261,classical_normal,7.817558924357097,-4.781573788324992,0.01928888891513149,,,,,
261,quantum_shadows,,,,,,,,
261,classical_uniform,8.361716802303608,-5.678263645905715,-0.03528205276681827,,,,,
262,quantum_samples,,,,,,,,
262,classical_normal,7.322126197814941,-4.451502418518066,-0.008177777814368407,,,,,
262,quantum_shadows,,,,,,,,
262,classical_uniform,9.091930866241455,-6.152255278367263,0.014256410157451263,,,,,
263,quantum_samples,,,,,,,,
263,classical_normal,7.389786148071289,-4.515930255254109,0.010666666785255075,,,,,
263,quantum_shadows,,,,,,,,
263,classical_uniform,18.340858166034405,-15.339851911251362,-0.01856410252646758,,,,,
264,quantum_samples,,,,,,,,
264,classical_normal,7.556807931264242,-4.672400824228922,0.0008888886931041877,,,,,
264,quantum_shadows,,,,,,,,
264,classical_uniform,14.271978745093712,-11.525723714094896,-0.12553846112524086,,,,,
265,quantum_samples,,,,,,,,
265,classical_normal,7.718079058329264,-4.758743254343669,0.006666667511065801,,,,,
265,quantum_shadows,,,,,,,,
265,classical_uniform,7.867832734034612,-5.173466040537908,-0.15312820505529928,,,,,
266,quantum_samples,,,,,,,,
266,classical_normal,8.129770882924397,-5.3858950932820635,-0.013333333718279997,,,,,
266,quantum_shadows,,,,,,,,
266,classical_uniform,7.454810078327473,-4.811606939022358,-0.048205129408205934,,,,,
267,quantum_samples,,,,,,,,
267,classical_normal,7.497121206919352,-4.549047040939331,0.0051555562143524485,,,,,
267,quantum_shadows,,,,,,,,
267,classical_uniform,7.967904494358943,-5.195549726486206,0.000923076465439338,,,,,
268,quantum_samples,,,,,,,,
268,classical_normal,7.474013137817383,-4.570929702123006,0.018311110992605486,,,,,
268,quantum_shadows,,,,,,,,
268,classical_uniform,8.904621344346266,-6.063667205663828,0.00533333349113281,,,,,
269,quantum_samples,,,,,,,,
269,classical_normal,7.245141283671061,-4.326064761479696,-0.048977780155837536,,,,,
269,quantum_shadows,,,,,,,,
269,classical_uniform,8.017054521120512,-5.408206334480872,0.16635897368765795,,,,,
270,quantum_samples,,,,,,,,
270,classical_normal,7.405367120107015,-4.590920527776082,0.01671111099421978,,,,,
270,quantum_shadows,,,,,,,,
270,classical_uniform,7.7339786016024075,-5.114178382433378,0.0588717944203661,,,,,
271,quantum_samples,,,,,,,,
271,classical_normal,7.216976229349772,-4.33242138226827,0.003822222253721619,,,,,
271,quantum_shadows,,,,,,,,
271,classical_uniform,6.943498116273147,-4.131664789639986,0.007487180141302256,,,,,
272,quantum_samples,,,,,,,,
272,classical_normal,7.101738198598226,-4.2981694857279455,-0.00888888817280531,,,,,
272,quantum_shadows,,,,,,,,
272,classical_uniform,7.2034993171691895,-4.502456940137423,0.011076923692598939,,,,,
273,quantum_samples,,,,,,,,
273,classical_normal,7.077567545572917,-4.247523705164592,-0.017155554533625644,,,,,
273,quantum_shadows,,,,,,,,
273,classical_uniform,7.275987019905677,-4.506912084726187,0.15610256379183668,,,,,
274,quantum_samples,,,,,,,,
274,classical_normal,7.113790829976399,-4.370770374933879,-0.0062222218451400595,,,,,
274,quantum_shadows,,,,,,,,
274,classical_uniform,8.033523449530968,-5.212709188461304,0.16369230909129748,,,,,
275,quantum_samples,,,,,,,,
275,classical_normal,7.336431312561035,-4.559287579854329,-0.0001777779000500838,,,,,
275,quantum_shadows,,,,,,,,
275,classical_uniform,7.388814430970412,-4.731477352289053,0.07302564069724236,,,,,
276,quantum_samples,,,,,,,,
276,classical_normal,7.175856208801269,-4.320561758677164,0.008088889407614867,,,,,
276,quantum_shadows,,,,,,,,
276,classical_uniform,7.237773675184983,-4.553472188802866,0.07025641071586274,,,,,
277,quantum_samples,,,,,,,,
277,classical_normal,7.093431727091471,-4.271832195917765,0.002933333607183562,,,,,
277,quantum_shadows,,,,,,,,
277,classical_uniform,7.248249750870925,-4.398401553814228,0.07794871883323559,,,,,
278,quantum_samples,,,,,,,,
278,classical_normal,7.116374365488688,-4.3003260612487795,0.019555556176540752,,,,,
278,quantum_shadows,,,,,,,,
278,classical_uniform,7.112696262506338,-4.346998269741352,0.05394871848133894,,,,,
279,quantum_samples,,,,,,,,
279,classical_normal,7.323737271626791,-4.462583700815837,-0.007733333172897498,,,,,
279,quantum_shadows,,,,,,,,
279,classical_uniform,7.501379416539119,-4.800001547886775,0.06974359050106543,,,,,
280,quantum_samples,,,,,,,,
280,classical_normal,7.25031057993571,-4.411059109369914,0.018844444708277782,,,,,
280,quantum_shadows,,,,,,,,
280,classical_uniform,7.682760275327242,-4.907816648483276,0.07610256414717206,,,,,
281,quantum_samples,,,,,,,,
281,classical_normal,7.345464293162028,-4.4505948702494305,0.037155556865036486,,,,,
281,quantum_shadows,,,,,,,,
281,classical_uniform,8.220928485576923,-5.546177313877986,0.07312820574197058,,,,,
282,quantum_samples,,,,,,,,
282,classical_normal,7.17174285252889,-4.286323197682699,0.001688888669013977,,,,,
282,quantum_shadows,,,,,,,,
282,classical_uniform,7.444933836276714,-4.861867446165818,-0.07774358959152149,,,,,
283,quantum_samples,,,,,,,,
283,classical_normal,7.216956679026286,-4.331037203470866,-0.023822223426153262,,,,,
283,quantum_shadows,,,,,,,,
283,classical_uniform,7.735972221081074,-4.996625276712271,-0.07610256456507322,,,,,
284,quantum_samples,,,,,,,,
284,classical_normal,7.180508104960124,-4.351033512751261,0.021511111796523135,,,,,
284,quantum_shadows,,,,,,,,
284,classical_uniform,9.381659727830153,-6.516123790007371,-0.08235897428284471,,,,,
285,quantum_samples,,,,,,,,
285,classical_normal,7.119719505310059,-4.301617097854614,0.01306666765982906,,,,,
285,quantum_shadows,,,,,,,,
285,classical_uniform,8.568126091590294,-5.706255674362183,-0.08174358850989777,,,,,
286,quantum_samples,,,,,,,,
286,classical_normal,7.201659552256266,-4.330756934483846,0.005066667031496763,,,,,
286,quantum_shadows,,,,,,,,
286,classical_uniform,7.467506940548237,-4.598786720862756,-0.07046153826209214,,,,,
287,quantum_samples,,,,,,,,
287,classical_normal,7.144103876749674,-4.231573073069255,-0.00364444429675738,,,,,
287,quantum_shadows,,,,,,,,
287,classical_uniform,7.023066025513869,-4.220588464003343,-0.08358974324969146,,,,,
288,quantum_samples,,,,,,,,
288,classical_normal,7.286060365041097,-4.368622223536174,0.020000000670552253,,,,,
288,quantum_shadows,,,,,,,,
288,classical_uniform,7.546035033005935,-4.7410912697131815,-0.06871794816106558,,,,,
289,quantum_samples,,,,,,,,
289,classical_normal,7.288392512003581,-4.38603580792745,-0.006666666308107475,,,,,
289,quantum_shadows,,,,,,,,
289,classical_uniform,7.113798361558181,-4.286995594318096,-0.08656410256830546,,,,,
290,quantum_samples,,,,,,,,
290,classical_normal,7.401442654927572,-4.449657980600993,0.011822221335023642,,,,,
290,quantum_shadows,,,,,,,,
290,classical_uniform,7.052611497732309,-4.357204418915969,-0.0774358960871513,,,,,
291,quantum_samples,,,,,,,,
291,classical_normal,7.081776523590088,-4.2274568716684975,-0.0012444444311161837,,,,,
291,quantum_shadows,,,,,,,,
291,classical_uniform,6.957603307870718,-4.304470575772799,-0.06594871704538281,,,,,
292,quantum_samples,,,,,,,,
292,classical_normal,7.3626178423563635,-4.835237137476603,0.009155555441975594,,,,,
292,quantum_shadows,,,,,,,,
292,classical_uniform,7.602661059452937,-4.82752827497629,-0.06974359042942524,,,,,
293,quantum_samples,,,,,,,,
293,classical_normal,7.127356084187825,-4.281728235880534,0.0036444452901681266,,,,,
293,quantum_shadows,,,,,,,,
293,classical_uniform,7.5529518861037035,-4.891270234034612,0.07610256575907652,,,,,
294,quantum_samples,,,,,,,,
294,classical_normal,7.518256187438965,-4.553385861714681,0.002666667631516854,,,,,
294,quantum_shadows,,,,,,,,
294,classical_uniform,7.0803680786719685,-4.182940739851731,0.07651282051721445,,,,,
295,quantum_samples,,,,,,,,
295,classical_normal,7.5276228586832685,-4.652323293685913,0.008266666842003664,,,,,
295,quantum_shadows,,,,,,,,
295,classical_uniform,13.681224896357609,-10.693685329877413,0.07271794813613479,,,,,
296,quantum_samples,,,,,,,,
296,classical_normal,7.62145627339681,-4.691121323903402,0.012088889287163814,,,,,
296,quantum_shadows,,,,,,,,
296,classical_uniform,30.942968368530273,-27.921040259874783,0.06892307697293851,,,,,
297,quantum_samples,,,,,,,,
297,classical_normal,7.0645707766215,-4.319316085179647,0.00026666639217485985,,,,,
297,quantum_shadows,,,,,,,,
297,classical_uniform,31.488510351914627,-28.440143585205078,0.06738461557632455,,,,,
298,quantum_samples,,,,,,,,
298,classical_normal,7.680125649770101,-4.85894546508789,-0.004711111697057883,,,,,
298,quantum_shadows,,,,,,,,
298,classical_uniform,15.660026403573843,-12.619049842541035,0.07589743624871167,,,,,
299,quantum_samples,,,,,,,,
299,classical_normal,7.293409029642741,-4.504786682128906,0.01715555458019177,,,,,
299,quantum_shadows,,,,,,,,
299,classical_uniform,9.592327668116642,-6.611057850030752,0.08625640985197745,,,,,
